datetime	tweet	hashtags	compound	sentiment_category
2024-10-26 23:15:08	makes good point heretrump blasts harris michigan rally partying war going nobodys charge fox news trump election	#Trump #election	0.1531	positive
2024-10-26 23:15:08	kamalahq ok starter mafia boss trump must pay substantial rental us bases greenland usa asked leave artic island paid rented china	#Trump #Greenland #China	0.34	positive
2024-10-26 23:15:15	trump elections	#Trump #Elections	0.0	neutral
2024-10-26 23:15:17	trump putintrump	#trump #putintrump	0.0	neutral
2024-10-26 23:15:18	ndaymut g trump	#MAGA #Trump #MAGA2024 #Trump2024	0.0	neutral
2024-10-26 23:15:19	hilarious roast master trump g	#Trump #MAGA	0.4019	positive
2024-10-26 23:15:23	marionawfal trump	#Trump	0.0	neutral
2024-10-26 23:15:24	rufais continuous emotional amp sentimental attack realdonaldtrump alarming raises questions much true journalism rufia practices im saying nigerian public figures yet say trump	#Trump2024 #Trump	0.2732	positive
2024-10-26 23:15:30	security measures crucial protecting assets digital landscape lets prioritize safety together yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.7096	positive
2024-10-26 23:15:32	realjimchanos understand trump mustreadthis narcissist e l u n f r narcissism nfit swingleft	#Trump #Narcissist #DELUSIONAL #FRAUD #Narcissism #UNfit #ETTD	0.0	neutral
2024-10-26 23:15:34	get ready redefine earning potentialyosha h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.3612	positive
2024-10-26 23:15:34	intents purposes man literal antichrist flouted every virtue espoused jesus strength youth pamphlet shouldnt mattered ticket ran mormon trump voteblue	#mormon #trump #voteblue	0.7184	positive
2024-10-26 23:15:36	join vibrant community racing equals joy financial freedom awaits dare h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.9313	positive
2024-10-26 23:15:37	trump harris	#Trump #Harris	0.0	neutral
2024-10-26 23:15:39	first cultists want us help deport immigrants bc criminals amp rapists vote criminal adjudicated rapist make sense trump	#trump	-0.936	negative
2024-10-26 23:15:55	choose project values numbers yosha presale open inviting investors want make meaningful contribution together build something incredible h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.765	positive
2024-10-26 23:15:57	trump supporter anyone part g v e n genuinely want know exactly think trumps economic policies work goes tariffstaxes supposed come fruition math	#Trump #MAGAMOVEMENT	0.34	positive
2024-10-26 23:16:00	illegal immigrants trump vance vote blue kamala harris	#TrumpVance2024 #Trump #VoteBlue #KamalaHarris	-0.5574	negative
2024-10-26 23:16:10	source bias r donald trump first gay president	#Trump	-0.1027	negative
2024-10-26 23:16:25	kevinlyfather neatly repeating question trump answer bet kamalaharris wouldnt need repeated	#Trump	0.34	positive
2024-10-26 23:16:31	nmimpressions f b p usa trump g	#IFBAP #Trump #MAGA	0.0	neutral
2024-10-26 23:16:33	g p still political party morphed cult trump lifelong republican veteran analyzes experts characteristics u military army marines election christian	#GOP #Trump #Republican #veteran #USMilitary #Army #Marines #election #MAGA #Christian	0.4019	positive
2024-10-26 23:16:33	development roadmap outlines clear steps community engagement cooperation fostering vibrant ecosystem yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.8402	positive
2024-10-26 23:16:36	iran make mistake responding israels strikes us defense secretary israelattackoniran israel idf r g c hezbollah war gaza hamas iranattackisrael trump netanyahu iranunderattack middle east world	#israelattackoniran #iran #israel #idf #IRGC #Hezbollah #war #gaza #hamas #iranattackisrael #trump #Netanyahu #iranunderattack #MiddleEast #WorldWar3	-0.8074	negative
2024-10-26 23:16:37	empower community share thoughts us h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.296	positive
2024-10-26 23:16:37	settle less yosha h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.0	neutral
2024-10-26 23:16:39	want exciting twist life jump action embrace thrilling adventures filled cash rewards h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.9246	positive
2024-10-26 23:16:41	trumpwarroom trump	#Trump #Trump2024 #Trump	0.0	neutral
2024-10-26 23:16:44	trump tanked realdonaldtrump	#Trump	0.0	neutral
2024-10-26 23:16:44	way church believed could anything struggled understand mormons individually support philandering narcissist began see thought core values mormon voteblue trump	#mormon #voteblue #trump	0.4588	positive
2024-10-26 23:16:51	selydove captured russians along vyshneve russia ukraine russian ukrainian war real madrid biden trump putin gaza israel inflation china crypto iran	#Russia #Ukraine #Russian #Ukrainian #UkraineRussiaWar #UkraineWar #RealMadrid #Biden #Trump #Putin #Gaza #Israel #inflation #China #Crypto #Iran	-0.5994	negative
2024-10-26 23:17:00	make investment stands change yosha presale opportunity support project thats redefining crypto transparency focus community join us today h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.7717	positive
2024-10-26 23:17:22	already fun night elon hasnt even arrived yet met kevinposobiec america p c vote early g trump	#AmericaPAC #VoteEarly #MAGA #Trump	0.5106	positive
2024-10-26 23:17:31	love go trump god bless	#Go #Trump #Go #God #Bless #You	0.8442	positive
2024-10-26 23:17:32	mayor adams refutes kamala harris says trump fascist urges dems dial temperature think hes voting	#Kamala #Trump #Trump2024	-0.5574	negative
2024-10-26 23:17:33	everytime go grocery store fill car hate kamala even trump answer vote let voices heard g	#Trump #Trump2024 #MAGA #MAGA2024	-0.5719	negative
2024-10-26 23:17:37	transparency governance builds trust among participants ensuring everyone feels valued heard community yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.8074	positive
2024-10-26 23:17:38	landslide map look like kamala trump l n e	#Kamala #Trump #LANDSLIDE	0.3612	positive
2024-10-26 23:17:40	ready disrupt financial future join yosha h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.5719	positive
2024-10-26 23:17:42	crypto yosha presale welcoming value integrity positive impact lets build responsible communitydriven future together h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.9153	positive
2024-10-26 23:17:43	lets make every lap count togetherjoin community earn absolute blast h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.0	neutral
2024-10-26 23:17:53	pakistanis realize trump win implies drastic reduction pakistani immigration us without west accepting highly fertile country truly implode recently tried assassinate rogan natsecjeff	#Trump #RoganTrump	0.6984	positive
2024-10-26 23:18:00	hole shailenzo sstvi trump garime maynata hurrican milton grandefratello shaviers bigg boss tamil	#shailenzo #sstvi #Trump #Garime #maynata #HurricanMilton #grandefratello #shaviers #BiggBossTamil8	0.0	neutral
2024-10-26 23:18:00	cenkuygur theyoungturks maybe take head ass something patriotic vote trump	#Trump	-0.5423	negative
2024-10-26 23:18:02	elonmusk go history books truly peoples champion g trump	#MAGA #Trump	0.7783	positive
2024-10-26 23:18:04	commie board tik tok action freedom speech tiktok trump vance first amendment	#FreedomOfSpeech #tiktok #TrumpVance2024 #Trump #FirstAmendment	0.6369	positive
2024-10-26 23:18:06	trump danger democracy u n f oval office ever thread	#Trump #UNFIT	-0.5267	negative
2024-10-26 23:18:08	realdonaldtrump monsieur le prsident trump il faut revoir votre position sur sahara occidental un peuple colonis par maroc	#Trump	0.0	neutral
2024-10-26 23:18:10	folks ditching putins rapist fuckers fuck trump	#Putin #Trump	-0.9231	negative
2024-10-26 23:18:11	peace war trump	#peace #NoWar #trump	-0.1027	negative
2024-10-26 23:18:14	vp potus hahaaaa instead takng hm ut took tp everything leftsts always backfires r u p ever k l never fight f g h	#TRUMP #KAMALA #FightFightFIGHT	0.2924	positive
2024-10-26 23:18:27	madapescall done r u p	#TRUMP	0.0	neutral
2024-10-26 23:18:32	one many reasons voted donald j trump also would never million years vote kamala harris	#Trump #KamalaHarris	0.0	neutral
2024-10-26 23:18:33	harris promotes optimism tolerance empathy trump hate fear retribution vote candidate whose values reflect whats heart	#Harris #trump	0.4404	positive
2024-10-26 23:18:36	scottie thank following back twitter machine allows love trump	#Trump	0.7717	positive
2024-10-26 23:18:47	feeling lucky today race alongside us get ready amazing prizes tons fun h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.9423	positive
2024-10-26 23:18:48	spectator player yosha h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.0	neutral
2024-10-26 23:18:49	embracing encryption technology allows us create secure environment users enhancing overall experience yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.5423	positive
2024-10-26 23:19:05	best speech everi think michelleobama one speaker planet destroyed trump much emotion wet eyes amazing woman	#Trump	0.7003	positive
2024-10-26 23:19:06	orban ungarn e u br ssel vonder leyen trump politik via youtube	#Orban #Ungarn #EU #Brüssel #VonderLeyen #Trump #Politik	0.0	neutral
2024-10-26 23:19:06	ready reshape future crypto yosha presale live inviting believe transparency community meaningful growth part project thats make difference h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.8271	positive
2024-10-26 23:19:07	giannia itsmarlamaples realdonaldtrump praying people trump screwed	#Trump	-0.1779	negative
2024-10-26 23:19:28	haha probably went trump g	#Trump #Trump2024 #MAGA #MAGA2024	0.4588	positive
2024-10-26 23:19:30	looking financial tips join h community learn achieve independence r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.296	positive
2024-10-26 23:19:31	lesterstra scammer scammed muslim ppl trump put ban oni started develop sympathy muslims mainly due gaza situation atrocious act michigan endorse simply mind boggling thought smarter	#Muslim #Trump #Muslims #Gaza #Michigan	0.4939	positive
2024-10-26 23:19:35	givetrumpareal befairtoe davidjharrisjr realdonaldtrump potus trump made deal taliban another failure	#Trump	-0.5106	negative
2024-10-26 23:19:39	yes amp fuck trump	#Trump	-0.2023	negative
2024-10-26 23:19:40	hermann hvonwolf trump	#Trump	0.0	neutral
2024-10-26 23:19:51	regulatory compliance requirement opportunity strengthen community build lasting relationships yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.6249	positive
2024-10-26 23:19:52	pattyfi marrufo days election victory trump ross free ulbricht	#Trump #FreeRossUlbricht	0.5106	positive
2024-10-26 23:19:54	america fentasyl trump definitely winning election	#Trump	0.7269	positive
2024-10-26 23:19:55	kamala people explain america trump reels shortsviral viral via youtube harris voters rot hell ive woke queers	#america #trump #reels #shortsviral #viral	-0.6808	negative
2024-10-26 23:19:56	first registered republican day turned feels like trump destroyed g p transformed cult read review experts characteristics u military army marines election christian veteran	#Republican #Trump #GOP #USMilitary #Army #Marines #election #MAGA #Christian #Veteran	-0.1779	negative
2024-10-26 23:19:57	realdonaldtrump fefe fefecoinerc trump joe rogan joerogantrump meme	#trump #JoeRogan #joerogantrump #meme	0.0	neutral
2024-10-26 23:20:03	ya shailenzo sstvi trump garime hurrican milton shaviers bigg boss tamil telugu season	#shailenzo #sstvi #Trump #Garime #HurricanMilton #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8	0.0	neutral
2024-10-26 23:20:11	posts donald trump slavoj ek western crony capitalism expensive feudalism	#Trump #Žižek #capitalism #feudalism	-0.2263	negative
2024-10-26 23:20:16	join crypto journey purpose yoshas presale open offering chance invest project committed integrity positive community impact lets make better together h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.9246	positive
2024-10-26 23:20:18	periklesgreat elonmusk trump elon musk make globalist tyranny	#Trump #ElonMusk	0.0	neutral
2024-10-26 23:20:29	jhonfderecha amn trump	#Trump	0.0	neutral
2024-10-26 23:20:32	trump earns endorsement highly respected muslim leaders battleground state people know peace harris chaos markhamill aoc rashidatlaib govwhitmer mikerogersformi maddow	#Trump #Harris	0.4201	positive
2024-10-26 23:20:34	join future financeyoshas airdrop h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.296	positive
2024-10-26 23:20:36	us every race opportunity waiting happenjoin lets create magic together h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.5994	positive
2024-10-26 23:20:40	maybe trump right care crazy	#trump	0.2023	positive
2024-10-26 23:20:43	thepatriotoasis g r u p rjganley	#MAGA #TRUMP	0.0	neutral
2024-10-26 23:20:44	nosoupforgeorge sounds like hate coming side wasnt wouldnt get bent shape ball cap maga trumpvanceelonrfk	#Maga #Trump	-0.296	negative
2024-10-26 23:20:47	trump hitler etdogan netanyahu slovenia slovakia poland netherlands italy spain disney deutschland israel lebanon gaza turkiye ankara black rock erdogan says	#Trump #hitler #etdogan #Netanyahu #Slovenia #slovakia #poland #netherlands #italy #spain #who #disney #Deutschland #israel #lebanon #gaza #turkiye #ankara #BlackRock	0.0	neutral
2024-10-26 23:20:53	active participation community members drives innovation growth making project truly unique impactful yosha trump e n g c presale	#Yosha #Trump #MOODENG #MEMECOIN #presale	0.8689	positive
2024-10-26 23:20:56	educate investing h r u ps financial strategies e n g c p l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0.0	neutral
2024-10-26 23:21:00	nuevo episodio trump trabaja en un mcdonalds critica la pelcula biogrfica de su vida elon musk rifa millones dlares entre votantes abaten al lder hamas espaa pide embargo armas contra israel corea del norte enva tropas rusia	#Trump #ElonMusk	0.0	neutral
2024-10-26 23:21:00	joe rogan says timing perfect podcast interview trump	#JoeRogan #Trump	0.5719	positive
2024-10-26 23:21:08	trump thinks america garbagecan fuck way	#Trump #America #garbagecan	-0.5423	negative
2024-10-26 23:21:14	go flow shailenzo sstvi trump garime hurrican milton shaviers bigg boss tamil telugu season	#shailenzo #sstvi #Trump #Garime #HurricanMilton #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8	0.0	neutral
2024-10-26 23:21:15	russian forces control road leading south selydove novodmytrivka russia ukraine war army russians elon musk barcelona real madrid u biden trump putin gaza israel iran	#Russia #Ukraine #UkraineRussiaWar #RussianArmy #Russians #ElonMusk #Barcelona #RealMadrid #RealMadridBarcelona #USA #Biden #Trump #Putin #Gaza #Israel #Iran	-0.5994	negative
